Key,Value
4599971578798,2
4599971447726,0
4599909974338,1
4599971578800,3
4599945626151,3
4599918624922,1
4599912005689,2
4599909974050,1
4599970857891,3
4599973217225,0
4599974331352,2
4599931863383,3
4599920197820,1
4634314277559,3
4599940383232,0
4599949165162,2
4599911415862,2
4599974986724,0
4617131721366,1
4599943660063,2
4599947919953,0
4599942545936,0
4599943528976,0
4599909974349,0
4599926882587,1
4599925571823,3
4599924261097,0
4599909974480,0
4599954408115,1
4599925768443,2
4599923343611,0
4599918690439,2
4599962141482,2
4599950869127,0
4599941562889,2
4599940317656,3
4599945495072,3
4599910170637,1
4599909974060,1
4599925244165,0
4599919149200,0
4599947067978,3
4599925047550,3
4599944249887,2
4599919214748,0
4599943528987,0
4599923933459,0
4599934747032,0
4599926161697,3
4599921574111,1
4599909974578,1
4599974265816,0
4599942480380,3
4612823777726,1
4599964631875,1
4599956505296,0
4599917445275,0
4599951524485,2
4599926293035,0
4599959454477,1
4599947133543,0
4599938351637,2
4599909974031,0
4599916004157,3
4595626541242,2
4595628703970,1
4595635650884,0
4595640041862,2
4595643318714,1
4595643908542,1
4595647382008,0
4595648889361,3
4595650724397,0
4595651641908,2
4595652690502,0
4595653018185,2
4595615006758,1
4595655508593,1
4595615006846,0
4595656360572,2
4595657081478,1
4595628376282,0
4595657474698,0
4595629818092,3
4595615006852,0
4595657540242,3
4595630145794,0
4595636633936,0
4595659571892,0
4612848354101,0
